,Entity,Iteration,Probability,Relation,Value
2856,concept:ceo:larry_probst,1115,0.9375,concept:ceoof,concept:company:ea_mobile
2857,concept:ceo:david_sarnoff,1115,0.9921875,concept:ceoof,concept:recordlabel:rca
2858,concept:ceo:warren_buffett,1115,1.0,concept:ceoof,concept:company:berkshire_hathaway
2859,concept:ceo:norbert_reithofer,1115,0.9999040285376205,concept:ceoof,concept:company:bmw
2860,concept:ceo:steven_appleton,1115,1.0,concept:ceoof,concept:biotechcompany:micron_technology_inc
2861,concept:ceo:edward_liddy,1115,0.9999669511839491,concept:ceoof,concept:company:aig
2862,concept:ceo:franklin_raines,1115,0.9999424031867263,concept:ceoof,concept:bank:fannie_mae
2863,concept:ceo:jimmy_wales,1115,0.9999455269362169,concept:ceoof,concept:company:wikipedia
2864,concept:ceo:randall_l__stephenson,1115,0.99609375,concept:ceoof,concept:company:at_t
2865,concept:ceo:douglas_r__conant,1115,1.0,concept:ceoof,concept:company:campbell_soup
2866,concept:ceo:richard_anderson,1115,1.0,concept:ceoof,concept:company:delta_air_lines
2867,concept:ceo:ray_hunt,1115,0.9375,concept:ceoof,concept:company:hunt_oil
2868,concept:personcanada:lawrence_ellison,1115,1.0,concept:ceoof,concept:biotechcompany:oracle
2869,concept:ceo:michael_eskew,1115,0.96875,concept:ceoof,concept:transportation:ups_ground
2870,concept:ceo:lowell_mcadam,1115,1.0,concept:ceoof,concept:company:verizon_communications
2871,concept:ceo:pierre_morad_omidyar,1115,1.0,concept:ceoof,concept:biotechcompany:ebay
2872,concept:ceo:sanjay_kumar,1115,0.984375,concept:ceoof,concept:company:ca
2873,concept:ceo:hilary_rosen,1115,0.99609375,concept:ceoof,concept:company:riaa
2874,concept:ceo:gregg_steinhafel,1115,0.9921875,concept:ceoof,concept:retailstore:target_corporation
2875,concept:ceo:phil_condit,1115,1.0,concept:ceoof,concept:biotechcompany:boeing
2876,concept:ceo:stephen_a__schwarzman,1115,1.0,concept:ceoof,concept:bank:blackstone
2877,concept:ceo:james_mulva,1115,1.0,concept:ceoof,concept:biotechcompany:conocophillips
2878,concept:ceo:susan_m__ivey,1115,0.96875,concept:ceoof,concept:company:reynolds_american
2879,concept:ceo:josh_silverman,1115,0.96875,concept:ceoof,concept:company:skype
2880,concept:ceo:irwin_jacobs,1115,0.998046875,concept:ceoof,concept:biotechcompany:qualcomm
2881,concept:ceo:sumner_redstone,1115,1.0,concept:ceoof,concept:company:viacom
2882,concept:ceo:gary_kelly,1115,0.9999999999315919,concept:ceoof,concept:transportation:southwest
2883,concept:ceo:neal_patterson,1115,0.9375,concept:ceoof,concept:biotechcompany:cerner
2884,concept:ceo:david_rubenstein,1115,0.9375,concept:ceoof,concept:hotel:carlyle_group
2885,concept:ceo:michael_eisner,1115,1.0,concept:ceoof,concept:zoo:former_disney
2886,concept:ceo:sunil_mittal,1115,0.9999660731696333,concept:ceoof,concept:company:bharti_enterprises
2887,concept:ceo:fujio_mitarai,1115,0.9921875,concept:ceoof,concept:company:canon_corporation
2888,concept:ceo:alan_greenspan,1115,0.9999911062963689,concept:ceoof,concept:company:former_federal_reserve
2889,concept:ceo:carol_a__bartz,1115,0.999999568319179,concept:ceoof,concept:company:autodesk_inc_
2890,concept:ceo:james_hogan,1115,0.96875,concept:ceoof,concept:company:etihad
2891,concept:ceo:rex_tillerson,1115,0.999999998661396,concept:ceoof,concept:company:exxonmobil
2892,concept:ceo:philip_knight,1115,1.0,concept:ceoof,concept:company:nike
2893,concept:ceo:mitchell_baker,1115,0.9999001701772261,concept:ceoof,concept:company:mozilla
2894,concept:ceo:john_malone,1115,0.96875,concept:ceoof,concept:biotechcompany:liberty_media_corp
2895,concept:ceo:frank_stronach,1115,0.999755859375,concept:ceoof,concept:company:magna
2896,concept:ceo:josef_ackermann,1115,0.9921875,concept:ceoof,concept:bank:deutsche_bank
2897,concept:ceo:sanford_i__weill,1115,1.0,concept:ceoof,concept:biotechcompany:citigroup
2898,concept:ceo:steve_jobs,1115,1.0,concept:ceoof,concept:publication:macworld
2899,concept:ceo:frank_lowy,1115,0.9375,concept:ceoof,concept:automobilemaker:westfield
2900,concept:ceo:alain_belda,1115,1.0,concept:ceoof,concept:biotechcompany:alcoa
2901,concept:professor:david_brandon,1115,1.0,concept:ceoof,concept:company:dominos_pizza
2902,concept:ceo:andrew_witty,1115,0.96875,concept:ceoof,concept:biotechcompany:glaxosmithkline
2903,concept:ceo:dmx,1115,0.9375,concept:ceoof,concept:recordlabel:bloodline_records
2904,concept:ceo:gary_forsee,1115,1.0,concept:ceoof,concept:biotechcompany:sprint
2905,concept:ceo:thomas_f__farrell_ii,1115,1.0,concept:ceoof,concept:company:dominion_resources
2906,concept:ceo:ronald_o__perelman,1115,0.96875,concept:ceoof,concept:company:revlon
2907,concept:ceo:john_faraci,1115,0.984375,concept:ceoof,concept:company:international_paper
2908,concept:ceo:jay_s__fishman,1115,0.99609375,concept:ceoof,concept:company:the_travelers_companies
2909,concept:ceo:morris_chang,1115,0.9375,concept:ceoof,concept:company:tsmc_
2910,concept:ceo:willie_walsh,1115,0.984375,concept:ceoof,concept:company:ba
2911,concept:ceo:george_bodenheimer,1115,0.9999999999868124,concept:ceoof,concept:website:espn_com
2912,concept:ceo:indra_k__nooyi,1115,1.0,concept:ceoof,concept:biotechcompany:pepsico
2913,concept:ceo:peter_l_scher,1115,0.984375,concept:ceoof,concept:biotechcompany:siemens
2914,concept:ceo:kerry_stokes,1115,0.9375,concept:ceoof,concept:company:seven_network
2915,concept:ceo:l_a__reid,1115,0.9375,concept:ceoof,concept:recordlabel:epic_records
2916,concept:ceo:sheldon_adelson,1115,0.9999974563212986,concept:ceoof,concept:company:las_vegas_sands_corporation
2917,concept:ceo:helge_lund,1115,0.9375,concept:ceoof,concept:company:statoil
2918,concept:ceo:roger_ailes,1115,0.9999999999302632,concept:ceoof,concept:website:fox
2919,concept:ceo:ron_grant,1115,0.9993977685795098,concept:ceoof,concept:company:aol_video
2920,concept:ceo:li_shufu,1115,0.96875,concept:ceoof,concept:company:geely
2921,concept:ceo:vittorio_colao,1115,0.96875,concept:ceoof,concept:company:vodafone
2922,concept:ceo:antonio_m__perez,1115,1.0,concept:ceoof,concept:biotechcompany:eastman_kodak_company
2923,concept:ceo:bill_gross,1115,0.9997466518052648,concept:ceoof,concept:company:pimco
2924,concept:ceo:richard_m__devos,1115,0.9375,concept:ceoof,concept:company:amway
2925,concept:ceo:ellen_j__kullman,1115,0.984375,concept:ceoof,concept:biotechcompany:dupont
2926,concept:ceo:stephen_hester,1115,1.0,concept:ceoof,concept:bank:royal_bank
2927,concept:ceo:carl_peter_forster,1115,0.9375,concept:ceoof,concept:company:gm_europe
2928,concept:ceo:andrew_liveris,1115,1.0,concept:ceoof,concept:biotechcompany:dow
2929,concept:ceo:soichiro_honda,1115,0.9375,concept:ceoof,concept:automobilemaker:honda
2930,concept:ceo:david_neeleman,1115,1.0,concept:ceoof,concept:company:south_african_airways
2931,concept:ceo:ben_verwaayen,1115,1.0,concept:ceoof,concept:company:alcatel_lucent
2932,concept:ceo:ferdinand_piech,1115,0.9921875,concept:ceoof,concept:automobilemaker:volkswagen
2933,concept:ceo:ken_thompson,1115,1.0,concept:ceoof,concept:bank:wachovia
2934,concept:ceo:leslie_moonves,1115,0.9999907522141465,concept:ceoof,concept:website:cbs_corporation
2935,concept:ceo:marc_andreessen,1115,0.9998656251294677,concept:ceoof,concept:website:netscape
2936,concept:ceo:o__bruton_smith,1115,0.984375,concept:ceoof,concept:company:smi
2937,concept:ceo:lloyd_blankfein,1115,0.999999869337347,concept:ceoof,concept:biotechcompany:goldman_sachs
2938,concept:ceo:robert_d__walter,1115,1.0,concept:ceoof,concept:biotechcompany:cardinal_health_inc
2939,concept:ceo:fritz_henderson,1115,0.9921875,concept:ceoof,concept:automobilemaker:general_motors
2940,concept:ceo:elon_musk,1115,1.0,concept:ceoof,concept:automobilemaker:tesla
2941,concept:ceo:james_sinegal,1115,0.9375,concept:ceoof,concept:company:costco_wholesale
2942,concept:ceo:andrew_gould,1115,0.99609375,concept:ceoof,concept:biotechcompany:schlumberger_limited
2943,concept:personaustralia:david_ross,1115,0.96875,concept:ceoof,concept:company:carphone_warehouse
2944,concept:ceo:martin_winterkorn,1115,1.0,concept:ceoof,concept:automobilemaker:vw
2945,concept:ceo:fred_goodwin,1115,0.9921875,concept:ceoof,concept:company:scotland
2946,concept:ceo:girish_paranjpe,1115,0.96875,concept:ceoof,concept:company:wipro_and_infosys
2947,concept:personus:jeff_bezos,1115,1.0,concept:ceoof,concept:website:amazon_com
2948,concept:ceo:james_crosby,1115,0.9375,concept:ceoof,concept:bank:hbos
2949,concept:ceo:howard_schultz,1115,0.9999999999999448,concept:ceoof,concept:company:starbucks
2950,concept:ceo:n_chandrasekaran,1115,1.0,concept:ceoof,concept:company:tata_consultancy
2951,concept:ceo:leo_apotheker,1115,0.984375,concept:ceoof,concept:company:hp
2952,concept:ceo:gerald_grinstein,1115,0.9375,concept:ceoof,concept:company:delta
2953,concept:ceo:andrea_jung,1115,0.9991819595965022,concept:ceoof,concept:retailstore:avon
2954,concept:personasia:chew_choon_seng,1115,0.9375,concept:ceoof,concept:company:singapore_airlines
2955,concept:ceo:kiran_mazumdar_shaw,1115,0.96875,concept:ceoof,concept:company:biocon
2956,concept:professor:john_stewart,1115,0.96875,concept:ceoof,concept:bank:nab
2957,concept:ceo:david_duffield,1115,1.0,concept:ceoof,concept:company:peoplesoft
2958,concept:ceo:frank_blake,1115,0.9961343292031583,concept:ceoof,concept:company:home_depot_inc
2959,concept:ceo:frederick_smith,1115,1.0,concept:ceoof,concept:company:fedex
2960,concept:ceo:leslie_wexner,1115,0.9375,concept:ceoof,concept:company:limited_brands
2961,concept:ceo:vijay_mallya,1115,0.984375,concept:ceoof,concept:automobilemaker:force_india
2962,concept:personafrica:richard_taylor,1115,0.984375,concept:ceoof,concept:televisionstation:weta_tv
2963,concept:ceo:charles_o__holliday,1115,1.0,concept:ceoof,concept:company:du_pont
2964,concept:ceo:peter_voser,1115,0.984375,concept:ceoof,concept:company:royal_dutch_shell
2965,concept:ceo:august_a__busch_iv,1115,1.0,concept:ceoof,concept:company:anheuser_busch_companies
2966,concept:ceo:george_lucas,1115,1.0,concept:ceoof,concept:company:lucasarts
2967,concept:ceo:david_simon,1115,0.9375,concept:ceoof,concept:biotechcompany:simon_property
2968,concept:ceo:hasso_plattner,1115,0.984375,concept:ceoof,concept:company:sap_ag
2969,concept:ceo:steve_wynn,1115,1.0,concept:ceoof,concept:company:wynn_resorts
2970,concept:ceo:brad_grey,1115,1.0,concept:ceoof,concept:company:paramount_pictures
2971,concept:ceo:larry_kellner,1115,1.0,concept:ceoof,concept:biotechcompany:continental
2972,concept:ceo:david_geffen,1115,0.96875,concept:ceoof,concept:company:dreamworks
2973,concept:ceo:stephen_bennett,1115,1.0,concept:ceoof,concept:biotechcompany:intuit
2974,concept:ceo:richard_clark,1115,1.0,concept:ceoof,concept:biotechcompany:merck
2975,concept:ceo:brian_j__dunn,1115,1.0,concept:ceoof,concept:website:best_buy
2976,concept:ceo:satoru_iwata,1115,0.999755859375,concept:ceoof,concept:company:nintendo_
2977,concept:ceo:damon_dash,1115,1.0,concept:ceoof,concept:recordlabel:rocafella_records
2978,concept:ceo:charles_dolan,1115,0.984375,concept:ceoof,concept:company:cablevision
2979,concept:ceo:mukesh_ambani,1115,1.0,concept:ceoof,concept:bank:reliance
2980,concept:ceo:bobby_kotick,1115,1.0,concept:ceoof,concept:company:activision
2981,concept:ceo:dieter_zetsche,1115,1.0,concept:ceoof,concept:automobilemaker:daimlerchrysler
2982,concept:ceo:doug_parker,1115,1.0,concept:ceoof,concept:company:uk__british_airways
2983,concept:ceo:kerry_killinger,1115,0.96875,concept:ceoof,concept:bank:washington_mutual
2984,concept:ceo:steve_forbes,1115,0.995396535879522,concept:ceoof,concept:magazine:forbes
2985,concept:ceo:linda_mcmahon,1115,1.0,concept:ceoof,concept:company:world_wrestling_entertainment
2986,concept:ceo:tim_o_reilly,1115,0.96875,concept:ceoof,concept:company:o_reilly_media
2987,concept:ceo:barry_lam,1115,0.9375,concept:ceoof,concept:company:quanta_computer
2988,concept:ceo:edgar_bronfman,1115,1.0,concept:ceoof,concept:recordlabel:emi
2989,concept:ceo:john_chidsey,1115,1.0,concept:ceoof,concept:company:burger_king_hldgs
2990,concept:ceo:hugh_grant,1115,1.0,concept:ceoof,concept:biotechcompany:monsanto
2991,concept:ceo:kevin_burke,1115,0.96875,concept:ceoof,concept:company:con_ed
2992,concept:ceo:peter_thiel,1115,0.9375,concept:ceoof,concept:bank:paypal
2993,concept:ceo:reid_hoffman,1115,0.9998225224832404,concept:ceoof,concept:website:linkedin
2994,concept:ceo:aubrey_k_mcclendon,1115,0.9375,concept:ceoof,concept:company:chesapeake_energy
2995,concept:female:jeff_potter,1115,0.96875,concept:ceoof,concept:building:frontier
2996,concept:person:graham_mackay,1115,0.9375,concept:ceoof,concept:company:sabmiller
2997,concept:organization:lehman,1115,1.0,concept:companyceo,concept:ceo:dick_fuld
2998,concept:organization:lehman,1094,0.99609375,concept:companyeconomicsector,concept:economicsector:investment
2999,concept:televisionnetwork:nbc_universal,1115,0.99609375,concept:acquired,concept:website:ivillage
3000,concept:organization:linotype_ag,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:helvetica
3001,concept:automobilemaker:general_motors,1115,1.0,concept:acquired,concept:automobilemaker:buick
3002,concept:automobilemaker:general_motors,1115,1.0,concept:acquired,concept:automobilemaker:cadillac
3003,concept:automobilemaker:general_motors,1115,0.999969482421875,concept:acquired,concept:automobilemaker:chevrolet
3004,concept:automobilemaker:general_motors,1114,1.0,concept:companyalsoknownas,concept:automobilemaker:gm
3005,concept:automobilemaker:general_motors,1114,0.9375,concept:companyalsoknownas,concept:automobilemaker:gmc
3006,concept:automobilemaker:general_motors,1114,0.9375,concept:companyalsoknownas,concept:automobilemaker:corvette
3007,concept:automobilemaker:general_motors,1114,0.9375,concept:companyalsoknownas,concept:automobilemaker:delco
3008,concept:automobilemaker:general_motors,1115,0.9921875,concept:companyceo,concept:ceo:fritz_henderson
3009,concept:magazine:national_geographic_magazine,1114,0.96875,concept:companyeconomicsector,concept:economicsector:media
3010,concept:company:delta,1115,0.9375,concept:acquired,concept:company:airtran
3011,concept:company:delta,1115,0.998046875,concept:acquired,concept:company:comair
3012,concept:company:delta,1115,0.96875,concept:acquired,concept:company:chautauqua_airlines
3013,concept:company:delta,1115,0.9375,concept:companyceo,concept:ceo:gerald_grinstein
3014,concept:website:wall_street_journal,1114,0.9921875,concept:companyeconomicsector,concept:economicsector:media
3015,concept:organization:forrester_research,1115,0.9375,concept:companyalsoknownas,concept:company:forrester
3016,concept:bank:bank_of_new_york,1115,0.9375,concept:acquired,concept:company:pershing
3017,concept:company:carnival,1102,0.984375,concept:acquired,concept:company:costa_cruises
3018,concept:company:carnival,1108,1.0,concept:acquired,concept:company:cunard
3019,concept:company:carnival,1115,1.0,concept:companyceo,concept:ceo:micky_arison
3020,concept:company:cingular_wireless,1114,0.9891685024385977,concept:acquired,concept:company:bellsouth
3021,concept:company:cingular_wireless,1115,0.9375,concept:companyalsoknownas,concept:company:lg_electronics_inc
3022,concept:company:cingular_wireless,1114,0.9999998420300115,concept:companyeconomicsector,concept:economicsector:telecommunications
3023,concept:bank:morgan_stanley,1114,0.9375,concept:bankbankincountry,concept:country:scotland
3024,concept:bank:morgan_stanley,1115,1.0,concept:bankbankincountry,concept:country:india
3025,concept:bank:morgan_stanley,1115,1.0,concept:bankchiefexecutiveceo,concept:ceo:john_j__mack
3026,concept:geopoliticalorganization:riverview,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
3027,concept:geopoliticalorganization:mauritania,1114,0.984375,concept:countryhascompanyoffice,concept:company:national
3028,concept:geopoliticalorganization:united_states_the,1114,0.9375,concept:countryhascompanyoffice,concept:company:commerce
